bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips,date_sold
4.0,2.0,1676.0,10442.0,590253.0,1964.0,6111.0,2017-07-26
2.0,1.0,821.0,6598.0,198114.0,1941.0,6037.0,2017-09-14
3.0,1.0,1026.0,4408.0,335128.0,1941.0,6037.0,2017-08-16
4.0,2.0,1646.0,5460.0,306207.0,1947.0,6037.0,2017-06-28
4.0,2.5,2620.0,10400.0,503391.0,1986.0,6059.0,2017-07-14
3.0,1.0,1130.0,5017.0,90872.0,1950.0,6037.0,2017-08-18
4.0,2.0,1554.0,7029.0,349610.0,1956.0,6037.0,2017-01-12
2.0,1.5,936.0,1368.0,73363.0,1972.0,6059.0,2017-04-12
4.0,4.0,3278.0,4995.0,876158.0,1992.0,6059.0,2017-08-31
4.0,2.5,2015.0,3036.0,440524.0,1999.0,6059.0,2017-02-24
3.0,1.0,1032.0,6000.0,273916.0,1948.0,6037.0,2017-04-05
3.0,1.5,1715.0,5400.0,610000.0,1948.0,6059.0,2017-05-26
3.0,2.0,1880.0,8271.0,138151.0,1949.0,6037.0,2017-08-11
3.0,1.0,1196.0,4807.0,360000.0,1948.0,6037.0,2017-05-15
4.0,3.5,2650.0,7200.0,323873.0,1977.0,6059.0,2017-04-17
3.0,1.0,1127.0,6643.0,278418.0,1961.0,6037.0,2017-07-31
2.0,1.0,792.0,10165.0,194735.0,1923.0,6037.0,2017-01-29
3.0,2.0,1492.0,8412.0,333629.0,1943.0,6037.0,2017-05-01
5.0,4.0,3223.0,17616.0,704523.0,1974.0,6037.0,2017-03-13
3.0,2.5,2101.0,6790.0,317829.0,1976.0,6059.0,2017-04-14
3.0,2.0,1347.0,7506.0,61669.0,1954.0,6037.0,2017-01-08
5.0,3.0,3035.0,8035.0,535297.0,1969.0,6111.0,2017-07-26
4.0,2.0,1139.0,9487.0,350159.0,1956.0,6037.0,2017-07-05
3.0,2.0,1358.0,7029.0,257021.0,1952.0,6059.0,2017-04-25
2.0,2.0,2060.0,32300.0,562791.0,1973.0,6059.0,2017-02-24
3.0,2.0,1108.0,5915.0,395946.0,1958.0,6037.0,2017-07-06
3.0,2.0,1513.0,9514.0,211951.0,1958.0,6059.0,2017-08-25
3.0,2.0,1756.0,6118.0,580000.0,1954.0,6037.0,2017-06-30
3.0,2.0,1561.0,7499.0,372506.0,1947.0,6037.0,2017-08-02
3.0,3.0,3041.0,6061.0,675263.0,1989.0,6059.0,2017-08-31
3.0,2.5,1587.0,3206.0,407000.0,1984.0,6111.0,2017-03-09
3.0,3.0,1986.0,6994.0,433388.0,1937.0,6037.0,2017-03-15
3.0,2.0,2015.0,16389.0,126905.0,1960.0,6037.0,2017-05-15
3.0,2.5,1686.0,1395.0,427000.0,1977.0,6059.0,2017-04-12
3.0,2.0,1391.0,12642.0,218759.0,1958.0,6059.0,2017-04-11
4.0,3.0,2281.0,7590.0,569809.0,1974.0,6059.0,2017-04-12
4.0,3.0,2283.0,15485.0,128540.0,1970.0,6037.0,2017-05-23
3.0,2.0,1890.0,7500.0,734579.0,1962.0,6037.0,2017-06-20
4.0,2.5,3011.0,10200.0,878889.0,1991.0,6059.0,2017-08-31
2.0,1.0,754.0,5001.0,28248.0,1929.0,6037.0,2017-08-14
3.0,1.0,1616.0,6802.0,364173.0,1948.0,6037.0,2017-03-14
4.0,3.0,2273.0,7622.0,287942.0,1980.0,6037.0,2017-05-25
4.0,2.0,1293.0,6161.0,55316.0,1954.0,6059.0,2017-05-26
4.0,3.0,2275.0,4370.0,298008.0,1974.0,6059.0,2017-02-24
4.0,3.0,2055.0,6143.0,159049.0,1989.0,6037.0,2017-03-20
4.0,3.0,2179.0,9471.0,279193.0,1984.0,6037.0,2017-08-01
3.0,2.5,1484.0,4000.0,301710.0,1987.0,6059.0,2017-02-24
3.0,3.0,2662.0,9163.0,582000.0,2003.0,6037.0,2017-07-19
4.0,4.0,2305.0,7958.0,419611.0,1943.0,6037.0,2017-03-31
4.0,3.0,2905.0,13902.0,785583.0,1967.0,6037.0,2017-01-06
4.0,4.0,2995.0,6773.0,843444.0,1964.0,6037.0,2017-03-13
2.0,3.0,1758.0,8772.0,467015.0,1946.0,6037.0,2017-05-05
3.0,1.0,1137.0,7043.0,228615.0,1951.0,6037.0,2017-08-21
3.0,2.0,1111.0,6175.0,543020.0,1961.0,6059.0,2017-08-28
4.0,2.0,1574.0,5750.0,698057.0,1954.0,6059.0,2017-08-31
2.0,1.0,866.0,5836.0,380000.0,1950.0,6037.0,2017-03-13
3.0,1.0,1490.0,6435.0,234902.0,1914.0,6037.0,2017-05-19
4.0,2.0,1608.0,7103.0,80308.0,1957.0,6037.0,2017-08-23
3.0,2.0,1562.0,7440.0,55572.0,1946.0,6037.0,2017-08-25
3.0,2.0,1972.0,7449.0,636620.0,1953.0,6037.0,2017-05-01
3.0,2.0,1768.0,10110.0,610262.0,1973.0,6037.0,2017-05-25
3.0,2.0,1134.0,36968.0,87338.0,1984.0,6037.0,2017-06-19
2.0,1.0,1228.0,5926.0,345227.0,1952.0,6037.0,2017-06-29
5.0,3.0,2088.0,7000.0,89998.0,1966.0,6111.0,2017-07-26
3.0,2.0,1377.0,3600.0,336371.0,1978.0,6059.0,2017-07-14
4.0,2.0,1759.0,5719.0,370573.0,1942.0,6037.0,2017-08-16
4.0,2.0,1644.0,5300.0,710802.0,1974.0,6059.0,2017-05-31
3.0,2.0,1570.0,7500.0,205878.0,1958.0,6037.0,2017-07-31
3.0,2.0,1040.0,6035.0,263033.0,1955.0,6037.0,2017-04-06
4.0,4.0,2403.0,6994.0,153306.0,1952.0,6037.0,2017-03-21
4.0,2.5,1959.0,6000.0,195674.0,1977.0,6059.0,2017-04-13
4.0,2.0,2227.0,7138.0,227656.0,1972.0,6037.0,2017-04-03
3.0,3.0,2801.0,5000.0,905037.0,1991.0,6059.0,2017-04-14
3.0,2.0,1336.0,7076.0,73571.0,1951.0,6037.0,2017-05-23
3.0,2.5,2145.0,2938.0,727959.0,1980.0,6059.0,2017-04-11
3.0,2.0,1158.0,9722.0,136379.0,1988.0,6037.0,2017-05-04
3.0,2.0,1212.0,5676.0,285000.0,1937.0,6037.0,2017-05-15
2.0,2.0,1402.0,6467.0,214230.0,1937.0,6037.0,2017-05-18
3.0,1.0,1286.0,5000.0,435958.0,1952.0,6037.0,2017-05-05
4.0,3.0,2777.0,5206.0,892068.0,1990.0,6037.0,2017-06-27
2.0,1.0,881.0,9118.0,337000.0,1950.0,6037.0,2017-07-06
2.0,1.0,916.0,2402.0,70988.0,1939.0,6037.0,2017-06-30
4.0,2.5,2017.0,7878.0,237222.0,1969.0,6059.0,2017-05-31
3.0,2.0,1274.0,6750.0,204498.0,1926.0,6037.0,2017-05-11
3.0,2.0,1698.0,7835.0,700000.0,1956.0,6037.0,2017-02-07
2.0,1.0,834.0,4293.0,203017.0,1940.0,6037.0,2017-05-16
3.0,2.0,1071.0,3597.0,174044.0,1924.0,6037.0,2017-05-15
2.0,2.0,1218.0,6877.0,73675.0,1951.0,6037.0,2017-09-13
3.0,2.0,1429.0,5000.0,327584.0,1986.0,6059.0,2017-02-27
2.0,1.0,896.0,6630.0,269503.0,1923.0,6059.0,2017-05-26
4.0,3.0,2867.0,20020.0,801235.0,1976.0,6059.0,2017-02-24
3.0,1.0,988.0,6232.0,166512.0,1952.0,6037.0,2017-05-05
3.0,2.0,1605.0,7895.0,490678.0,1977.0,6111.0,2017-04-28
3.0,3.0,1944.0,6500.0,189848.0,1964.0,6037.0,2017-09-13
3.0,2.0,1250.0,7745.0,161935.0,1958.0,6037.0,2017-04-28
4.0,2.0,1624.0,8248.0,201840.0,1978.0,6037.0,2017-09-18
3.0,2.0,1024.0,8060.0,483000.0,1947.0,6037.0,2017-01-11
2.0,1.0,1152.0,7188.0,42409.0,1926.0,6037.0,2017-05-05
4.0,3.0,2188.0,15866.0,941000.0,1979.0,6037.0,2017-02-14
4.0,4.0,2007.0,7256.0,418711.0,1950.0,6037.0,2017-03-14
2.0,1.0,720.0,4340.0,64865.0,1948.0,6037.0,2017-03-29
3.0,2.0,1391.0,5597.0,256940.0,1962.0,6037.0,2017-05-25
2.0,1.0,864.0,218003.0,105061.0,1965.0,6037.0,2017-06-19
2.0,2.0,1054.0,3520.0,528456.0,1985.0,6059.0,2017-02-24
3.0,2.0,1615.0,7270.0,473238.0,1960.0,6059.0,2017-07-12
3.0,2.0,1811.0,7554.0,363967.0,1936.0,6037.0,2017-05-12
3.0,2.0,1708.0,6753.0,138093.0,1925.0,6037.0,2017-01-20
4.0,3.0,3362.0,11091.0,370665.0,1929.0,6037.0,2017-03-23
4.0,2.5,1832.0,12000.0,605720.0,1993.0,6059.0,2017-04-19
4.0,2.0,1936.0,6550.0,339511.0,1961.0,6037.0,2017-06-30
4.0,2.0,1651.0,5741.0,103254.0,1947.0,6037.0,2017-03-27
3.0,2.0,1230.0,6281.0,268294.0,1960.0,6037.0,2017-04-06
3.0,2.0,1290.0,11996.0,207673.0,1949.0,6037.0,2017-01-26
3.0,2.0,1528.0,5441.0,373376.0,1961.0,6037.0,2017-07-27
3.0,2.0,1350.0,7447.0,222769.0,1955.0,6037.0,2017-06-16
3.0,3.0,1418.0,6573.0,152652.0,1987.0,6037.0,2017-01-16
3.0,3.0,2762.0,7200.0,743768.0,1980.0,6059.0,2017-04-19
3.0,1.0,1008.0,4068.0,30956.0,1950.0,6111.0,2017-09-08
3.0,1.0,1169.0,5491.0,125344.0,1941.0,6037.0,2017-02-14
3.0,1.0,998.0,6377.0,201183.0,1944.0,6037.0,2017-06-15
3.0,1.0,1065.0,14290.0,313173.0,1952.0,6037.0,2017-02-14
3.0,2.0,1598.0,9280.0,312266.0,1965.0,6037.0,2017-09-18
5.0,3.0,1756.0,6671.0,296988.0,1950.0,6037.0,2017-08-16
4.0,2.5,1910.0,8890.0,586223.0,1970.0,6059.0,2017-04-14
5.0,2.0,2134.0,10320.0,258903.0,1974.0,6111.0,2017-06-12
3.0,2.0,1000.0,9842.0,52148.0,1954.0,6059.0,2017-08-25
4.0,3.0,3006.0,7268.0,511905.0,2005.0,6037.0,2017-06-06
2.0,1.5,671.0,6000.0,253824.0,1925.0,6111.0,2017-06-09
3.0,2.0,1618.0,6489.0,461893.0,1940.0,6037.0,2017-06-21
4.0,3.0,1615.0,13068.0,363038.0,1987.0,6111.0,2017-06-09
3.0,1.0,1048.0,6575.0,222693.0,1955.0,6037.0,2017-02-10
3.0,2.0,1788.0,8018.0,335497.0,1954.0,6037.0,2017-07-28
2.0,1.0,818.0,6003.0,232683.0,1954.0,6037.0,2017-05-24
3.0,2.0,1071.0,6931.0,61871.0,1958.0,6037.0,2017-05-22
3.0,2.0,1774.0,11000.0,374196.0,1959.0,6059.0,2017-05-31
3.0,2.0,1304.0,8759.0,66634.0,1963.0,6059.0,2017-04-14
4.0,3.0,1905.0,19800.0,358379.0,1940.0,6059.0,2017-08-30
3.0,2.0,1772.0,7052.0,405944.0,1989.0,6111.0,2017-04-26
3.0,3.0,2024.0,17598.0,457305.0,1951.0,6037.0,2017-01-13
4.0,3.0,2281.0,10565.0,341513.0,1986.0,6037.0,2017-02-10
2.0,2.0,1230.0,2352.0,609000.0,1980.0,6059.0,2017-05-26
4.0,3.0,1994.0,4999.0,299418.0,1970.0,6037.0,2017-08-16
4.0,2.0,1826.0,6900.0,259571.0,1970.0,6111.0,2017-03-09
5.0,2.0,2064.0,14368.0,82381.0,1958.0,6037.0,2017-02-14
3.0,2.0,1531.0,7569.0,302665.0,1953.0,6037.0,2017-06-27
3.0,1.0,956.0,6154.0,128651.0,1954.0,6037.0,2017-02-14
3.0,1.0,1222.0,6950.0,34328.0,1895.0,6037.0,2017-04-07
3.0,2.0,1678.0,4872.0,310551.0,1957.0,6037.0,2017-08-10
3.0,1.0,1430.0,4192.0,50280.0,1925.0,6037.0,2017-01-25
3.0,3.0,2609.0,7300.0,597254.0,2000.0,6111.0,2017-03-01
3.0,2.0,1212.0,6363.0,241349.0,1957.0,6037.0,2017-09-14
2.0,2.0,1210.0,2610.0,198635.0,1963.0,6059.0,2017-07-13
3.0,1.0,1348.0,8051.0,168588.0,1950.0,6037.0,2017-09-13
4.0,2.5,2814.0,11375.0,388381.0,1976.0,6059.0,2017-07-14
4.0,2.0,1162.0,5804.0,42640.0,1949.0,6037.0,2017-07-06
4.0,4.0,3161.0,9446.0,715718.0,1960.0,6037.0,2017-03-23
3.0,1.0,1084.0,6572.0,51523.0,1954.0,6037.0,2017-04-03
2.0,1.0,1120.0,5804.0,320819.0,1922.0,6037.0,2017-03-23
3.0,2.0,1764.0,6968.0,450218.0,1955.0,6059.0,2017-02-17
3.0,2.0,1416.0,6000.0,202598.0,1971.0,6111.0,2017-01-05
2.0,2.0,1757.0,11849.0,232044.0,1949.0,6037.0,2017-06-07
3.0,2.0,1336.0,8400.0,405000.0,1948.0,6037.0,2017-04-07
4.0,2.5,2149.0,21900.0,106036.0,1959.0,6111.0,2017-07-26
3.0,2.0,2086.0,7639.0,421792.0,1982.0,6037.0,2017-04-06
3.0,2.0,1373.0,5086.0,216381.0,1953.0,6037.0,2017-04-05
4.0,2.0,1604.0,6017.0,294355.0,1958.0,6059.0,2017-02-22
4.0,2.0,1404.0,7432.0,67673.0,1960.0,6037.0,2017-09-12
2.0,1.0,813.0,7940.0,388840.0,1950.0,6037.0,2017-07-03
2.0,1.0,1750.0,10506.0,172575.0,1945.0,6037.0,2017-05-16
3.0,2.0,1502.0,5367.0,218829.0,1947.0,6037.0,2017-05-09
4.0,2.5,1950.0,6402.0,495152.0,1971.0,6059.0,2017-05-31
3.0,2.5,1758.0,11960.0,276716.0,1985.0,6059.0,2017-05-31
3.0,2.0,1312.0,2436.0,357259.0,1975.0,6059.0,2017-02-17
3.0,2.0,1725.0,5312.0,341891.0,1966.0,6037.0,2017-05-01
2.0,2.0,1460.0,5203.0,225267.0,1953.0,6037.0,2017-08-16
4.0,2.0,1725.0,6119.0,215397.0,1956.0,6037.0,2017-05-22
3.0,2.0,1584.0,6860.0,712000.0,1940.0,6037.0,2017-07-28
3.0,2.0,1321.0,2625.0,95409.0,1947.0,6059.0,2017-02-16
3.0,2.0,1915.0,10432.0,439399.0,1951.0,6059.0,2017-02-20
3.0,2.5,1470.0,2240.0,258566.0,1996.0,6059.0,2017-02-27
3.0,2.0,1401.0,5601.0,174917.0,1952.0,6037.0,2017-06-15
3.0,2.0,1693.0,4084.0,72392.0,1972.0,6111.0,2017-07-25
3.0,1.0,1111.0,4975.0,92802.0,1912.0,6037.0,2017-01-24
2.0,2.0,1348.0,6791.0,301856.0,1986.0,6111.0,2017-07-26
3.0,1.0,1028.0,6763.0,231515.0,1944.0,6037.0,2017-07-28
3.0,2.0,1344.0,7322.0,92764.0,1910.0,6037.0,2017-03-29
3.0,2.0,1854.0,19272.0,196745.0,1953.0,6037.0,2017-07-06
5.0,3.0,2369.0,4401.0,675000.0,2005.0,6037.0,2017-06-06
4.0,2.5,1748.0,6120.0,254262.0,1959.0,6059.0,2017-02-17
2.0,2.0,1214.0,3055.0,415632.0,1976.0,6059.0,2017-07-14
4.0,2.0,1552.0,6298.0,233340.0,1955.0,6037.0,2017-03-13
3.0,1.0,1256.0,1466.0,115809.0,1915.0,6037.0,2017-01-24
2.0,2.0,1188.0,3922.0,620285.0,1989.0,6059.0,2017-02-26
3.0,2.0,1215.0,7356.0,210819.0,1954.0,6037.0,2017-04-21
3.0,2.0,1219.0,6100.0,297849.0,1959.0,6059.0,2017-08-25
4.0,3.5,2422.0,5620.0,569210.0,2005.0,6111.0,2017-09-06
3.0,3.0,1943.0,1890.0,206333.0,1976.0,6059.0,2017-08-31
3.0,2.0,1019.0,6700.0,342851.0,1948.0,6111.0,2017-07-25
2.0,1.0,720.0,7433.0,180607.0,1923.0,6037.0,2017-05-10
4.0,2.0,1914.0,5247.0,482884.0,1971.0,6059.0,2017-08-28
4.0,4.0,3106.0,7745.0,351570.0,1935.0,6037.0,2017-05-09
3.0,2.5,2330.0,18786.0,749000.0,1977.0,6111.0,2017-04-28
2.0,1.0,1416.0,2991.0,261012.0,1928.0,6037.0,2017-03-31
3.0,2.5,1698.0,5120.0,318220.0,1994.0,6059.0,2017-04-14
4.0,2.0,1903.0,6039.0,685293.0,1967.0,6059.0,2017-04-13
4.0,2.0,1926.0,7045.0,209367.0,1953.0,6037.0,2017-04-05
4.0,4.0,1811.0,5432.0,717960.0,1951.0,6037.0,2017-08-09
3.0,2.0,1244.0,7000.0,337658.0,1964.0,6111.0,2017-03-09
4.0,2.0,2076.0,11430.0,109413.0,1966.0,6059.0,2017-08-31
3.0,2.0,1882.0,6600.0,700000.0,1976.0,6059.0,2017-09-07
4.0,3.0,2814.0,7200.0,194662.0,1968.0,6059.0,2017-07-11
3.0,2.5,2366.0,5202.0,302604.0,1978.0,6059.0,2017-05-31
4.0,2.0,1999.0,6072.0,328919.0,1964.0,6037.0,2017-06-16
3.0,2.0,1445.0,5863.0,443174.0,1958.0,6037.0,2017-06-20
3.0,2.0,1961.0,6945.0,87352.0,1925.0,6037.0,2017-05-15
4.0,2.0,1466.0,8452.0,251151.0,1961.0,6111.0,2017-06-09
3.0,3.0,2261.0,9804.0,581000.0,1946.0,6037.0,2017-03-15
3.0,2.0,1643.0,9517.0,584416.0,1963.0,6037.0,2017-04-28
3.0,2.0,1153.0,7791.0,250600.0,1956.0,6037.0,2017-09-12
4.0,2.0,1211.0,6000.0,351732.0,1956.0,6111.0,2017-03-09
2.0,2.0,1502.0,5600.0,654244.0,1977.0,6059.0,2017-08-30
4.0,3.0,1923.0,4080.0,508223.0,2002.0,6059.0,2017-03-01
3.0,2.0,2554.0,31950.0,690000.0,1999.0,6037.0,2017-05-03
3.0,1.0,1166.0,6519.0,210479.0,1947.0,6037.0,2017-05-23
4.0,1.0,2184.0,7500.0,84848.0,1913.0,6037.0,2017-08-17
4.0,2.0,1436.0,6143.0,213588.0,1975.0,6111.0,2017-09-08
3.0,2.0,2311.0,5774.0,248859.0,1947.0,6037.0,2017-02-03
4.0,2.0,1692.0,6996.0,129858.0,1969.0,6037.0,2017-06-16
4.0,3.0,1748.0,6037.0,141504.0,1986.0,6037.0,2017-08-01
4.0,2.5,1994.0,5760.0,463713.0,1989.0,6059.0,2017-08-31
3.0,2.5,1574.0,3750.0,435387.0,1995.0,6059.0,2017-07-14
3.0,2.0,1674.0,7092.0,397048.0,1946.0,6037.0,2017-03-23
3.0,2.0,1662.0,8450.0,82357.0,1958.0,6059.0,2017-08-25
3.0,1.5,1040.0,6000.0,51700.0,1962.0,6059.0,2017-05-26
4.0,2.5,1740.0,5991.0,308684.0,1970.0,6111.0,2017-07-25
4.0,2.0,1790.0,6723.0,719699.0,1960.0,6037.0,2017-05-22
4.0,2.5,3114.0,8851.0,841000.0,2006.0,6111.0,2017-07-20
3.0,1.0,954.0,5940.0,104266.0,1953.0,6037.0,2017-05-05
3.0,2.0,1264.0,7950.0,206610.0,1951.0,6037.0,2017-05-12
3.0,2.0,1550.0,7966.0,273234.0,1977.0,6037.0,2017-05-23
3.0,2.0,1107.0,2312.0,68772.0,1957.0,6037.0,2017-02-01
4.0,2.0,1431.0,7206.0,410174.0,1971.0,6111.0,2017-01-05
4.0,2.0,1736.0,10100.0,335371.0,1964.0,6059.0,2017-04-14
5.0,2.0,1786.0,6017.0,443866.0,1949.0,6037.0,2017-05-17
3.0,2.0,1857.0,7500.0,380736.0,1990.0,6059.0,2017-05-31
3.0,2.0,1529.0,5051.0,553334.0,1922.0,6037.0,2017-08-17
3.0,1.0,956.0,5070.0,13619.0,1905.0,6037.0,2017-08-11
2.0,2.0,1396.0,6117.0,643551.0,1952.0,6037.0,2017-08-23
3.0,1.0,1580.0,43505.0,636371.0,1917.0,6037.0,2017-05-02
2.0,2.5,1669.0,3406.0,87147.0,2001.0,6111.0,2017-07-18
4.0,2.0,1962.0,7594.0,99023.0,1972.0,6111.0,2017-07-26
3.0,2.0,1706.0,5452.0,659911.0,1968.0,6037.0,2017-06-14
5.0,3.0,2401.0,11804.0,626979.0,1965.0,6037.0,2017-04-28
2.0,1.0,832.0,4231.0,144975.0,1930.0,6037.0,2017-06-23
3.0,2.0,1292.0,5475.0,184280.0,1971.0,6037.0,2017-05-19
3.0,2.5,1201.0,2050.0,81250.0,1961.0,6059.0,2017-06-01
2.0,2.0,1224.0,13066.0,204760.0,1946.0,6037.0,2017-03-20
2.0,1.0,915.0,5440.0,207171.0,1941.0,6037.0,2017-01-11
3.0,2.0,1498.0,9308.0,237042.0,1987.0,6037.0,2017-03-20
4.0,3.0,2559.0,7548.0,161693.0,1980.0,6037.0,2017-08-24
3.0,2.0,2183.0,8692.0,96674.0,1954.0,6037.0,2017-03-23
2.0,2.0,1113.0,5610.0,195962.0,1949.0,6037.0,2017-03-14
5.0,3.0,2221.0,6769.0,424414.0,1949.0,6037.0,2017-05-12
3.0,2.0,1365.0,14400.0,91189.0,1966.0,6059.0,2017-06-01
4.0,1.5,1248.0,6000.0,437996.0,1961.0,6059.0,2017-08-28
2.0,1.0,835.0,7031.0,237705.0,1938.0,6037.0,2017-01-30
3.0,2.0,1640.0,7300.0,209988.0,1958.0,6059.0,2017-02-17
2.0,1.0,924.0,4958.0,73056.0,1959.0,6037.0,2017-01-27
3.0,2.0,1582.0,7146.0,679885.0,1940.0,6037.0,2017-01-27
2.0,1.0,1125.0,9061.0,627962.0,1947.0,6037.0,2017-08-11
4.0,3.0,1878.0,7611.0,487932.0,1951.0,6037.0,2017-03-21
2.0,1.0,788.0,6687.0,453985.0,1938.0,6037.0,2017-06-27
3.0,2.0,2014.0,8691.0,476000.0,1952.0,6037.0,2017-02-01
3.0,2.0,1469.0,6607.0,49128.0,1956.0,6037.0,2017-07-07
4.0,2.0,1801.0,9548.0,247257.0,1965.0,6059.0,2017-02-22
3.0,1.0,1124.0,5071.0,194006.0,1950.0,6037.0,2017-02-01
2.0,2.0,1296.0,4851.0,926194.0,1957.0,6037.0,2017-01-27
2.0,1.0,850.0,4236.0,29977.0,1936.0,6037.0,2017-02-14
3.0,2.0,1638.0,197651.0,653582.0,1989.0,6111.0,2017-01-03
4.0,2.0,1590.0,5000.0,90148.0,1951.0,6037.0,2017-01-18
3.0,1.0,1060.0,6624.0,411176.0,1944.0,6037.0,2017-01-12
3.0,2.0,1670.0,5066.0,521000.0,1952.0,6037.0,2017-08-16
3.0,2.0,1152.0,7919.0,369550.0,1960.0,6037.0,2017-07-28
3.0,2.0,1040.0,6610.0,92579.0,1957.0,6037.0,2017-08-01
3.0,2.0,1462.0,1840.0,414213.0,1973.0,6059.0,2017-04-14
4.0,3.0,1976.0,4250.0,314290.0,1993.0,6059.0,2017-02-27
2.0,1.0,1300.0,6908.0,232682.0,1940.0,6037.0,2017-08-22
2.0,3.0,1965.0,11190.0,104952.0,1950.0,6037.0,2017-08-11
3.0,2.0,1309.0,7467.0,453985.0,1966.0,6037.0,2017-05-25
3.0,2.0,1584.0,7508.0,76161.0,1953.0,6037.0,2017-09-15
3.0,2.0,1570.0,11159.0,104195.0,1960.0,6037.0,2017-05-03
3.0,2.0,1352.0,5119.0,48203.0,1961.0,6037.0,2017-04-25
2.0,2.5,1819.0,4500.0,479430.0,1989.0,6059.0,2017-02-27
4.0,3.0,2598.0,4769.0,652913.0,2004.0,6037.0,2017-04-25
3.0,1.0,955.0,6351.0,319468.0,1954.0,6037.0,2017-07-05
5.0,3.0,2049.0,5716.0,506591.0,1972.0,6037.0,2017-07-31
3.0,3.0,1633.0,7756.0,429100.0,1966.0,6037.0,2017-07-31
3.0,3.0,3083.0,13691.0,603863.0,2001.0,6037.0,2017-04-21
4.0,2.0,1397.0,7468.0,193010.0,1960.0,6037.0,2017-07-26
3.0,2.0,1310.0,8939.0,346218.0,1946.0,6037.0,2017-06-27
3.0,2.5,1892.0,3196.0,733298.0,1999.0,6059.0,2017-02-24
3.0,3.0,2373.0,7173.0,455552.0,1965.0,6037.0,2017-06-26
3.0,3.0,2869.0,10025.0,623705.0,1998.0,6037.0,2017-06-16
3.0,2.0,1812.0,7250.0,163167.0,1992.0,6037.0,2017-06-19
4.0,2.0,1279.0,6000.0,584420.0,1963.0,6059.0,2017-02-22
3.0,2.5,2132.0,1500.0,113395.0,1985.0,6059.0,2017-05-26
3.0,2.0,1300.0,6110.0,204843.0,1962.0,6111.0,2017-04-27
3.0,2.0,1944.0,7253.0,355656.0,1961.0,6059.0,2017-07-12
4.0,2.0,1245.0,7300.0,60585.0,1962.0,6059.0,2017-04-11
3.0,1.0,912.0,3248.0,196269.0,1958.0,6037.0,2017-06-28
2.0,1.0,684.0,2535.0,267000.0,1951.0,6037.0,2017-05-16
3.0,2.0,1571.0,6148.0,559399.0,1921.0,6037.0,2017-01-26
3.0,2.0,1327.0,6953.0,178521.0,1956.0,6059.0,2017-05-31
5.0,3.0,2748.0,10273.0,712520.0,1965.0,6037.0,2017-09-12
3.0,2.0,1349.0,3531.0,243335.0,1978.0,6037.0,2017-02-02
4.0,2.0,1043.0,6000.0,534635.0,1969.0,6059.0,2017-04-13
5.0,3.0,2432.0,10956.0,319126.0,1968.0,6037.0,2017-06-13
4.0,2.0,1588.0,4798.0,767000.0,1929.0,6037.0,2017-06-23
3.0,1.0,1093.0,6750.0,42360.0,1950.0,6111.0,2017-01-04
3.0,2.5,2234.0,3541.0,586171.0,2003.0,6059.0,2017-06-06
2.0,2.0,936.0,21531.0,72509.0,1948.0,6037.0,2017-05-04
3.0,2.0,2158.0,7596.0,522853.0,1980.0,6111.0,2017-03-09
4.0,1.5,2107.0,7400.0,123124.0,1955.0,6059.0,2017-04-12
4.0,2.0,2053.0,7351.0,244543.0,1976.0,6059.0,2017-05-27
4.0,3.0,1712.0,4834.0,483258.0,1978.0,6037.0,2017-02-16
3.0,2.0,1524.0,8366.0,431796.0,1953.0,6037.0,2017-01-09
2.0,1.0,1000.0,7379.0,92253.0,1948.0,6037.0,2017-07-05
4.0,3.0,2453.0,7000.0,417505.0,1976.0,6059.0,2017-02-22
4.0,2.5,1703.0,7204.0,251884.0,1954.0,6059.0,2017-05-26
3.0,2.0,1811.0,9440.0,250964.0,1964.0,6037.0,2017-01-11
2.0,1.0,1011.0,7154.0,367437.0,1941.0,6037.0,2017-05-01
3.0,2.5,1768.0,3691.0,644000.0,1998.0,6059.0,2017-02-27
4.0,3.5,3397.0,86684.0,759935.0,1979.0,6111.0,2017-09-08
5.0,2.5,1992.0,2515.0,512701.0,1966.0,6059.0,2017-02-17
2.0,1.0,910.0,6825.0,512514.0,1929.0,6037.0,2017-02-14
3.0,1.0,1011.0,5584.0,272820.0,1954.0,6037.0,2017-08-20
2.0,1.0,1144.0,6938.0,141885.0,1957.0,6037.0,2017-06-16
2.0,2.0,1172.0,6129.0,338000.0,1963.0,6037.0,2017-03-31
4.0,3.0,2542.0,5200.0,121506.0,1971.0,6059.0,2017-08-28
2.0,1.5,1314.0,2025.0,526000.0,1964.0,6059.0,2017-07-11
5.0,3.0,2493.0,10361.0,899759.0,1951.0,6037.0,2017-08-11
4.0,2.0,1735.0,6452.0,65615.0,1971.0,6111.0,2017-04-27
3.0,2.5,2434.0,7296.0,872953.0,1977.0,6111.0,2017-03-10
3.0,2.0,1251.0,8104.0,198266.0,1953.0,6037.0,2017-07-27
4.0,2.0,2412.0,10400.0,326770.0,1960.0,6111.0,2017-03-10
4.0,2.0,1400.0,8124.0,197291.0,1956.0,6037.0,2017-07-28
4.0,2.0,1562.0,6550.0,891280.0,1923.0,6037.0,2017-08-10
3.0,2.5,1746.0,4000.0,362920.0,1994.0,6059.0,2017-04-18
3.0,2.0,1240.0,9240.0,502000.0,1954.0,6059.0,2017-02-22
