bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips
3.0,2.0,1872.0,5300.0,317417.0,1984.0,6037.0
4.0,3.0,2844.0,13642.0,792181.0,1986.0,6037.0
4.0,2.0,1405.0,7013.0,413173.0,1955.0,6037.0
3.0,3.0,1860.0,9451.0,528121.0,1956.0,6037.0
2.0,1.0,1008.0,6609.0,120558.0,1919.0,6037.0
3.0,1.0,1200.0,5034.0,238732.0,1925.0,6037.0
3.0,2.0,1620.0,7000.0,232762.0,1962.0,6059.0
2.0,1.0,1022.0,6077.0,47579.0,1923.0,6037.0
5.0,2.0,1464.0,7163.0,64115.0,1971.0,6111.0
4.0,2.0,1309.0,7340.0,50627.0,1955.0,6059.0
3.0,2.0,1304.0,6759.0,88594.0,1953.0,6037.0
3.0,2.0,2062.0,7700.0,888620.0,1964.0,6059.0
3.0,1.0,962.0,7200.0,268153.0,1955.0,6059.0
2.0,1.0,608.0,3153.0,69620.0,1956.0,6037.0
3.0,1.0,1118.0,19618.0,355336.0,1947.0,6037.0
4.0,3.0,2192.0,11505.0,538467.0,1963.0,6037.0
2.0,2.0,937.0,5614.0,109929.0,1985.0,6037.0
2.0,1.0,822.0,7498.0,198906.0,1950.0,6037.0
4.0,3.0,2236.0,6910.0,373260.0,1999.0,6037.0
4.0,2.0,1628.0,6090.0,322697.0,1955.0,6037.0
3.0,2.0,2165.0,43560.0,630700.0,1951.0,6037.0
3.0,2.0,1422.0,7508.0,238566.0,1949.0,6037.0
2.0,2.0,1858.0,5899.0,652232.0,1939.0,6037.0
4.0,2.0,1871.0,8580.0,353723.0,1964.0,6059.0
3.0,1.0,1318.0,6963.0,240538.0,1931.0,6037.0
4.0,1.5,1188.0,6100.0,376187.0,1959.0,6059.0
3.0,2.0,1515.0,5056.0,99391.0,1953.0,6037.0
3.0,3.0,1925.0,5391.0,721766.0,1960.0,6037.0
2.0,2.0,1261.0,7728.0,436897.0,1955.0,6059.0
3.0,2.0,1696.0,7678.0,462000.0,1960.0,6037.0
4.0,3.0,2562.0,9990.0,275496.0,1978.0,6059.0
4.0,2.0,1858.0,16651.0,254913.0,1949.0,6037.0
3.0,2.0,1689.0,7606.0,74917.0,1952.0,6037.0
3.0,2.0,1886.0,7524.0,722961.0,1956.0,6037.0
3.0,1.0,1249.0,6456.0,319459.0,1940.0,6037.0
4.0,3.0,2330.0,8775.0,98663.0,1968.0,6037.0
4.0,3.0,2397.0,10252.0,408841.0,1964.0,6037.0
3.0,2.0,1512.0,7130.0,61050.0,1955.0,6037.0
2.0,2.5,1378.0,1224.0,291265.0,1978.0,6059.0
3.0,2.0,1569.0,6640.0,172929.0,1954.0,6059.0
2.0,1.0,1143.0,7072.0,222745.0,1936.0,6037.0
2.0,2.0,1274.0,8528.0,565665.0,1953.0,6059.0
4.0,3.0,2323.0,10445.0,355000.0,2002.0,6037.0
2.0,1.0,1328.0,6042.0,284770.0,1945.0,6037.0
3.0,3.0,2386.0,6478.0,547425.0,1998.0,6111.0
3.0,2.0,1207.0,6000.0,56602.0,1960.0,6059.0
3.0,1.0,944.0,22200.0,149751.0,1960.0,6111.0
3.0,2.0,1330.0,6368.0,247482.0,1948.0,6037.0
3.0,2.0,2428.0,8400.0,183114.0,1976.0,6059.0
5.0,3.0,3191.0,5785.0,611022.0,1996.0,6059.0
2.0,2.0,1202.0,7142.0,153300.0,1955.0,6037.0
2.0,2.0,1574.0,3825.0,288645.0,1978.0,6059.0
5.0,2.0,1437.0,5401.0,475000.0,1956.0,6037.0
4.0,3.0,2911.0,6204.0,448715.0,2007.0,6037.0
5.0,2.0,1885.0,7243.0,207014.0,1957.0,6037.0
5.0,3.0,2690.0,9842.0,213234.0,1989.0,6037.0
4.0,2.0,2111.0,7087.0,458786.0,1977.0,6037.0
3.0,2.5,1371.0,4381.0,203317.0,2004.0,6111.0
3.0,2.0,1530.0,11176.0,511906.0,1957.0,6037.0
4.0,2.5,1894.0,3750.0,286598.0,1994.0,6059.0
4.0,3.0,2337.0,6001.0,866000.0,1963.0,6037.0
3.0,2.0,1569.0,6556.0,134685.0,1952.0,6037.0
3.0,2.0,1450.0,6092.0,477000.0,1956.0,6037.0
3.0,2.0,1297.0,8455.0,192608.0,1958.0,6059.0
2.0,1.0,835.0,4908.0,211296.0,1948.0,6037.0
2.0,1.0,1086.0,5400.0,221468.0,1911.0,6037.0
2.0,1.0,832.0,6000.0,496000.0,1947.0,6037.0
2.0,1.0,918.0,11960.0,207141.0,1928.0,6037.0
4.0,2.5,1762.0,5001.0,262219.0,1972.0,6059.0
3.0,2.0,1556.0,7025.0,144606.0,1946.0,6037.0
4.0,3.0,2028.0,6614.0,270311.0,1978.0,6037.0
3.0,2.0,2476.0,7176.0,792191.0,1977.0,6059.0
3.0,2.0,1730.0,5989.0,107549.0,1917.0,6037.0
2.0,2.0,1528.0,9377.0,74303.0,1969.0,6037.0
3.0,3.0,1862.0,7633.0,599168.0,1950.0,6037.0
2.0,2.0,1230.0,3478.0,453391.0,1980.0,6059.0
3.0,2.0,1216.0,5420.0,89385.0,1924.0,6037.0
5.0,3.5,2344.0,5400.0,156287.0,1954.0,6059.0
3.0,2.0,1272.0,6757.0,374368.0,1950.0,6037.0
3.0,1.0,1064.0,4000.0,479072.0,1926.0,6037.0
3.0,2.0,1244.0,5469.0,411806.0,1953.0,6037.0
3.0,2.5,1904.0,4250.0,338601.0,1993.0,6059.0
4.0,2.0,1489.0,6000.0,90913.0,1965.0,6059.0
3.0,2.5,1887.0,4050.0,412549.0,1989.0,6059.0
3.0,2.0,1423.0,7912.0,175197.0,1948.0,6037.0
2.0,1.0,1274.0,5749.0,235018.0,1912.0,6037.0
3.0,2.0,1589.0,8669.0,56902.0,1959.0,6037.0
3.0,1.0,1340.0,5781.0,370414.0,1950.0,6037.0
3.0,2.0,942.0,5413.0,125790.0,1955.0,6037.0
3.0,2.0,1496.0,5175.0,235921.0,1963.0,6037.0
3.0,3.0,1872.0,7425.0,112428.0,1976.0,6037.0
4.0,2.0,1250.0,7300.0,292304.0,1963.0,6037.0
4.0,3.0,2606.0,7210.0,109173.0,1968.0,6059.0
2.0,1.0,948.0,3398.0,53618.0,1929.0,6037.0
3.0,2.0,1990.0,6579.0,571104.0,1969.0,6059.0
4.0,3.0,2285.0,5074.0,467231.0,2001.0,6037.0
3.0,2.0,2060.0,15150.0,470545.0,1964.0,6059.0
3.0,1.0,1316.0,4983.0,313178.0,1931.0,6037.0
3.0,1.0,1132.0,4812.0,211872.0,1958.0,6037.0
4.0,2.0,2180.0,13729.0,348693.0,1984.0,6111.0
3.0,2.0,1170.0,6627.0,78502.0,1956.0,6037.0
4.0,3.0,2383.0,7500.0,99763.0,1972.0,6059.0
3.0,2.0,1706.0,5148.0,396139.0,1971.0,6059.0
4.0,2.5,2590.0,6000.0,827620.0,1971.0,6059.0
3.0,2.0,1450.0,12765.0,583768.0,1964.0,6059.0
3.0,3.0,3283.0,7700.0,758424.0,1990.0,6059.0
3.0,2.0,1252.0,5576.0,288953.0,1964.0,6037.0
4.0,1.0,912.0,6648.0,162079.0,1921.0,6037.0
5.0,2.5,2239.0,6050.0,214953.0,1977.0,6059.0
3.0,2.0,1156.0,5183.0,61670.0,1962.0,6037.0
4.0,2.0,1635.0,9308.0,92734.0,1962.0,6037.0
3.0,2.5,2731.0,8125.0,506994.0,1990.0,6059.0
4.0,2.0,1420.0,7535.0,494426.0,1957.0,6037.0
2.0,1.0,1100.0,6800.0,267055.0,1928.0,6037.0
3.0,2.0,1684.0,7695.0,97502.0,1961.0,6037.0
2.0,2.0,2088.0,3501.0,403715.0,1985.0,6037.0
3.0,2.0,1882.0,9240.0,546471.0,1964.0,6059.0
3.0,2.0,1920.0,11697.0,303474.0,1961.0,6037.0
2.0,1.0,1190.0,6132.0,50484.0,1933.0,6037.0
4.0,2.5,1624.0,5568.0,75209.0,1967.0,6059.0
4.0,2.0,1398.0,6482.0,567798.0,1943.0,6037.0
3.0,2.0,1302.0,4225.0,281948.0,1950.0,6037.0
3.0,3.0,1756.0,11008.0,799226.0,1962.0,6037.0
2.0,1.0,678.0,2713.0,182183.0,1908.0,6037.0
4.0,3.0,2904.0,9717.0,247832.0,1937.0,6037.0
3.0,2.0,980.0,5798.0,31429.0,1962.0,6037.0
3.0,1.0,1200.0,5434.0,185364.0,1929.0,6037.0
2.0,3.0,3124.0,14195.0,402566.0,1955.0,6037.0
2.0,3.0,1976.0,4500.0,559119.0,1987.0,6059.0
4.0,2.5,2342.0,13352.0,237542.0,1978.0,6111.0
3.0,2.0,1818.0,6002.0,300609.0,1952.0,6037.0
4.0,2.0,2292.0,25418.0,118231.0,1959.0,6037.0
5.0,3.0,2906.0,9262.0,303030.0,2003.0,6037.0
3.0,2.0,1491.0,7130.0,81757.0,1959.0,6037.0
3.0,2.5,1571.0,4324.0,531580.0,1980.0,6059.0
4.0,2.0,1315.0,10162.0,494108.0,1963.0,6037.0
3.0,1.0,1024.0,5905.0,248325.0,1950.0,6037.0
3.0,2.0,1336.0,6079.0,169001.0,1952.0,6037.0
2.0,2.0,1560.0,5969.0,185290.0,1927.0,6037.0
4.0,2.0,1413.0,5000.0,319491.0,1970.0,6059.0
3.0,2.0,1656.0,2812.0,355000.0,1985.0,6037.0
3.0,1.0,1154.0,8314.0,65478.0,1941.0,6037.0
3.0,2.0,1398.0,3183.0,146592.0,1986.0,6037.0
3.0,3.0,2163.0,7025.0,103916.0,1941.0,6037.0
4.0,3.0,2874.0,5500.0,317164.0,1925.0,6059.0
4.0,3.0,2198.0,6000.0,159150.0,1969.0,6059.0
3.0,2.0,1595.0,5245.0,332937.0,1956.0,6037.0
3.0,2.0,1306.0,5934.0,579006.0,1940.0,6037.0
4.0,2.5,1777.0,3900.0,644000.0,1998.0,6059.0
3.0,2.0,1277.0,7320.0,131966.0,1959.0,6059.0
3.0,2.0,1898.0,7638.0,96516.0,1971.0,6059.0
3.0,1.0,920.0,4996.0,149808.0,1924.0,6037.0
3.0,3.0,2352.0,15146.0,247403.0,1958.0,6037.0
4.0,3.0,2285.0,8078.0,117172.0,1973.0,6037.0
2.0,2.0,1595.0,4950.0,478736.0,1979.0,6059.0
3.0,2.0,2307.0,7210.0,407931.0,1956.0,6059.0
2.0,2.0,1377.0,5692.0,538312.0,1950.0,6037.0
3.0,2.0,1354.0,7321.0,621019.0,1951.0,6037.0
3.0,2.0,1549.0,7624.0,203467.0,1956.0,6037.0
3.0,3.0,2493.0,3136.0,697783.0,2004.0,6059.0
3.0,2.0,1850.0,7496.0,452671.0,1955.0,6037.0
4.0,3.0,2451.0,6646.0,280000.0,1988.0,6037.0
3.0,2.0,1699.0,8738.0,577835.0,1971.0,6111.0
2.0,1.0,845.0,5943.0,207805.0,1952.0,6037.0
2.0,1.0,1030.0,7128.0,324519.0,1936.0,6037.0
2.0,1.0,1102.0,7000.0,345000.0,1908.0,6111.0
4.0,2.0,2640.0,10179.0,725120.0,1962.0,6059.0
2.0,1.0,1004.0,6128.0,227590.0,1943.0,6037.0
2.0,1.0,1255.0,7331.0,147095.0,1940.0,6037.0
3.0,1.0,1080.0,6438.0,66225.0,1954.0,6037.0
5.0,3.0,2150.0,3016.0,517766.0,1906.0,6037.0
3.0,1.0,1308.0,6995.0,139701.0,1910.0,6037.0
3.0,2.0,1018.0,5210.0,65021.0,1954.0,6037.0
2.0,2.0,1595.0,9013.0,263592.0,1946.0,6037.0
3.0,2.0,1556.0,3170.0,621319.0,1966.0,6037.0
4.0,2.5,2289.0,9180.0,460811.0,1973.0,6059.0
3.0,2.5,1598.0,2320.0,63500.0,1966.0,6059.0
2.0,1.0,800.0,5061.0,196648.0,1948.0,6037.0
3.0,1.5,1587.0,5412.0,367712.0,1977.0,6059.0
3.0,2.0,1252.0,7445.0,354717.0,1953.0,6037.0
3.0,2.0,1221.0,5784.0,58353.0,1961.0,6037.0
2.0,1.0,991.0,5851.0,812893.0,1928.0,6037.0
4.0,2.0,1200.0,5848.0,46205.0,1954.0,6037.0
3.0,1.0,1087.0,6793.0,242626.0,1948.0,6037.0
5.0,3.0,2444.0,4275.0,493972.0,1995.0,6059.0
3.0,3.0,2538.0,7709.0,506301.0,1963.0,6037.0
3.0,2.0,1378.0,6246.0,225616.0,1955.0,6037.0
4.0,2.0,1499.0,8442.0,60809.0,1963.0,6059.0
3.0,3.0,2529.0,6020.0,229220.0,1961.0,6037.0
3.0,2.0,1506.0,4800.0,796485.0,1964.0,6037.0
4.0,2.5,2432.0,6375.0,381396.0,1968.0,6059.0
4.0,2.0,2051.0,6600.0,255583.0,1969.0,6111.0
3.0,2.0,1495.0,7499.0,375493.0,1954.0,6037.0
4.0,3.0,2997.0,11924.0,702247.0,1989.0,6111.0
2.0,2.0,1527.0,7328.0,98241.0,1957.0,6059.0
2.0,2.0,1527.0,5602.0,223121.0,1938.0,6037.0
4.0,3.0,2324.0,8455.0,916083.0,1926.0,6037.0
3.0,2.0,1355.0,7336.0,75541.0,1963.0,6037.0
3.0,2.0,1471.0,5663.0,303559.0,1939.0,6037.0
3.0,2.0,1056.0,5865.0,43648.0,1955.0,6037.0
3.0,1.0,1688.0,6416.0,43230.0,1890.0,6037.0
4.0,2.0,1530.0,6500.0,465182.0,1961.0,6059.0
2.0,2.0,1165.0,4781.0,223030.0,1941.0,6037.0
4.0,3.0,2253.0,6512.0,435367.0,1966.0,6059.0
2.0,1.0,1194.0,5310.0,237757.0,1925.0,6037.0
4.0,3.5,3098.0,14779.0,895000.0,2015.0,6111.0
3.0,2.0,1230.0,5361.0,220517.0,1939.0,6037.0
4.0,2.5,1933.0,2800.0,266013.0,1973.0,6059.0
5.0,3.0,2376.0,7309.0,238356.0,2000.0,6037.0
4.0,3.0,2759.0,5717.0,748967.0,1986.0,6037.0
3.0,1.5,960.0,6150.0,114740.0,1970.0,6111.0
3.0,3.0,2660.0,10832.0,221564.0,1979.0,6037.0
3.0,2.5,2236.0,2040.0,823059.0,1985.0,6059.0
4.0,2.0,1575.0,10620.0,91494.0,1960.0,6059.0
2.0,1.0,866.0,5500.0,145249.0,1946.0,6037.0
3.0,3.5,2614.0,4760.0,492204.0,1975.0,6059.0
4.0,2.0,2418.0,9134.0,218201.0,1975.0,6037.0
4.0,3.0,2022.0,6380.0,462180.0,1976.0,6059.0
3.0,1.0,1014.0,6711.0,60627.0,1949.0,6037.0
4.0,2.0,1200.0,6011.0,345184.0,1955.0,6037.0
3.0,2.0,1768.0,6250.0,446709.0,1953.0,6037.0
4.0,2.0,2164.0,7538.0,645102.0,1963.0,6037.0
4.0,2.5,2504.0,3243.0,665147.0,2001.0,6059.0
4.0,4.0,2220.0,5100.0,366624.0,1965.0,6111.0
3.0,2.5,1737.0,2495.0,490344.0,2003.0,6059.0
3.0,2.5,2197.0,11730.0,634541.0,1955.0,6059.0
3.0,2.0,1248.0,5520.0,209646.0,1961.0,6037.0
3.0,2.0,1433.0,4790.0,245464.0,1989.0,6111.0
3.0,2.0,1129.0,7519.0,160640.0,2013.0,6037.0
2.0,1.0,654.0,1811.0,78217.0,1940.0,6037.0
3.0,2.0,1612.0,5592.0,263863.0,1949.0,6037.0
3.0,2.0,1996.0,51836.0,520246.0,1953.0,6111.0
4.0,2.0,2313.0,10660.0,321793.0,1964.0,6059.0
5.0,3.0,2522.0,6386.0,169582.0,1948.0,6037.0
2.0,2.0,1494.0,1600.0,208260.0,1977.0,6059.0
2.0,1.0,1094.0,6000.0,215580.0,1929.0,6059.0
5.0,3.0,2671.0,7070.0,98934.0,1966.0,6059.0
4.0,2.0,1410.0,7375.0,706484.0,1971.0,6059.0
3.0,3.0,1743.0,5964.0,130843.0,1986.0,6037.0
4.0,4.0,1880.0,8952.0,423038.0,1984.0,6037.0
3.0,2.0,1724.0,4641.0,261806.0,1975.0,6059.0
4.0,3.0,1714.0,6218.0,154235.0,1965.0,6037.0
4.0,3.0,3251.0,17631.0,567678.0,1989.0,6037.0
3.0,1.0,1010.0,6375.0,170563.0,1949.0,6059.0
2.0,2.0,1323.0,8213.0,873958.0,1951.0,6037.0
3.0,2.0,1547.0,5318.0,364414.0,1960.0,6037.0
3.0,2.0,1308.0,7970.0,207725.0,1957.0,6037.0
2.0,1.0,903.0,5110.0,430000.0,1956.0,6037.0
4.0,2.5,3065.0,6825.0,471437.0,1968.0,6059.0
2.0,3.0,1718.0,7082.0,911595.0,1937.0,6037.0
2.0,2.0,1408.0,8050.0,377000.0,1949.0,6111.0
4.0,2.0,1408.0,6796.0,160811.0,1982.0,6037.0
4.0,3.0,2088.0,6720.0,330799.0,1958.0,6059.0
4.0,2.5,2462.0,12480.0,376284.0,1983.0,6059.0
4.0,3.0,2440.0,6042.0,544504.0,1978.0,6037.0
3.0,2.0,1305.0,7327.0,119654.0,1995.0,6037.0
3.0,2.0,1176.0,24007.0,549000.0,1941.0,6037.0
5.0,3.0,2755.0,34785.0,461906.0,1987.0,6037.0
5.0,3.0,2229.0,6595.0,165343.0,1989.0,6037.0
2.0,1.0,1224.0,5155.0,66942.0,1950.0,6037.0
3.0,2.0,2173.0,5000.0,753641.0,1965.0,6059.0
4.0,3.0,1811.0,7945.0,343667.0,1973.0,6037.0
2.0,1.0,884.0,11709.0,126906.0,1954.0,6037.0
2.0,1.0,672.0,5007.0,274150.0,1947.0,6037.0
3.0,3.0,1896.0,3580.0,481794.0,1992.0,6037.0
3.0,2.5,2235.0,8400.0,318063.0,1985.0,6059.0
3.0,2.0,1114.0,39623.0,113505.0,1986.0,6037.0
3.0,2.0,1589.0,3709.0,645074.0,1982.0,6037.0
3.0,2.0,1801.0,11961.0,293729.0,1961.0,6037.0
3.0,1.0,1000.0,7360.0,70189.0,1908.0,6037.0
2.0,1.0,1118.0,7512.0,556523.0,1940.0,6037.0
5.0,4.0,3284.0,6812.0,498687.0,1999.0,6037.0
2.0,1.0,1022.0,5400.0,206900.0,1947.0,6037.0
3.0,1.0,1089.0,3875.0,75737.0,1928.0,6059.0
4.0,2.0,1526.0,7242.0,226764.0,1963.0,6059.0
3.0,2.0,1534.0,7976.0,91467.0,1950.0,6037.0
3.0,2.0,1350.0,6989.0,224456.0,1958.0,6037.0
4.0,2.0,1378.0,6000.0,295042.0,1963.0,6059.0
3.0,2.0,1629.0,5936.0,256515.0,1982.0,6037.0
3.0,3.0,2004.0,7938.0,328921.0,1951.0,6037.0
2.0,1.0,805.0,5999.0,127518.0,1949.0,6037.0
3.0,2.0,1395.0,6039.0,279200.0,1955.0,6037.0
4.0,2.0,1808.0,8264.0,326340.0,1946.0,6037.0
3.0,2.0,1375.0,6599.0,462320.0,1945.0,6037.0
3.0,1.0,1114.0,5217.0,212589.0,1947.0,6037.0
4.0,2.0,1992.0,8672.0,223033.0,1969.0,6037.0
3.0,1.0,1233.0,6524.0,407249.0,1950.0,6037.0
2.0,1.5,1012.0,1490.0,300258.0,1972.0,6059.0
3.0,2.0,1383.0,6078.0,124762.0,1955.0,6037.0
2.0,1.0,1155.0,6741.0,76787.0,1936.0,6037.0
3.0,3.0,2297.0,6781.0,341632.0,2000.0,6037.0
2.0,1.0,950.0,6242.0,278478.0,1951.0,6037.0
3.0,1.0,1298.0,7304.0,133558.0,1893.0,6037.0
3.0,2.5,2298.0,2040.0,546900.0,1985.0,6059.0
2.0,1.0,1286.0,6668.0,244038.0,1950.0,6059.0
3.0,2.0,1144.0,6552.0,350159.0,1924.0,6037.0
3.0,2.0,1116.0,5672.0,68083.0,1954.0,6037.0
4.0,3.0,2417.0,11863.0,448686.0,1985.0,6037.0
4.0,2.0,1265.0,8496.0,402024.0,1966.0,6059.0
3.0,2.0,1993.0,13619.0,305795.0,1966.0,6111.0
4.0,3.0,2129.0,5616.0,294767.0,1978.0,6037.0
3.0,2.0,1358.0,7249.0,453000.0,1956.0,6037.0
3.0,3.0,1600.0,4933.0,402569.0,1957.0,6037.0
3.0,1.0,1076.0,7098.0,82776.0,1956.0,6037.0
3.0,2.0,1066.0,39673.0,109228.0,1983.0,6037.0
3.0,2.0,2124.0,8695.0,552227.0,1939.0,6037.0
3.0,1.0,1216.0,7200.0,369000.0,1952.0,6111.0
2.0,1.0,815.0,5192.0,43649.0,1950.0,6037.0
3.0,1.0,1935.0,6684.0,647613.0,1924.0,6037.0
3.0,2.0,1547.0,5564.0,40542.0,1940.0,6037.0
4.0,3.0,2125.0,6414.0,91072.0,1972.0,6037.0
2.0,1.0,828.0,5945.0,192599.0,1947.0,6037.0
4.0,2.5,2402.0,3649.0,634451.0,2014.0,6111.0
4.0,3.0,2403.0,10995.0,332740.0,1979.0,6037.0
3.0,2.0,1433.0,5275.0,350030.0,1989.0,6111.0
3.0,2.0,2078.0,13803.0,673591.0,1958.0,6037.0
2.0,1.0,1393.0,7405.0,262194.0,1948.0,6111.0
2.0,2.0,1640.0,6030.0,411844.0,1967.0,6059.0
4.0,3.0,2506.0,12404.0,559186.0,1936.0,6037.0
3.0,2.0,1434.0,5867.0,76165.0,1972.0,6037.0
2.0,2.0,1380.0,6750.0,441484.0,1940.0,6037.0
3.0,1.0,1141.0,6807.0,49444.0,1941.0,6037.0
2.0,2.0,1709.0,14718.0,287015.0,1988.0,6037.0
4.0,3.0,1715.0,6981.0,649637.0,1948.0,6037.0
4.0,2.5,1998.0,7852.0,405507.0,1979.0,6111.0
5.0,2.0,1207.0,5828.0,277389.0,1960.0,6037.0
2.0,1.0,922.0,6800.0,497837.0,1939.0,6037.0
3.0,1.0,1338.0,7360.0,246680.0,1954.0,6059.0
3.0,2.0,1574.0,7538.0,235272.0,1990.0,6037.0
4.0,3.0,2417.0,23597.0,411385.0,1980.0,6037.0
3.0,2.0,1769.0,7651.0,131467.0,1954.0,6037.0
4.0,2.0,1891.0,8301.0,327751.0,1976.0,6111.0
5.0,2.0,2016.0,5400.0,243715.0,1907.0,6037.0
3.0,2.0,2004.0,6200.0,653000.0,2005.0,6111.0
3.0,2.5,2071.0,4828.0,376860.0,1983.0,6111.0
5.0,4.0,2476.0,5999.0,428626.0,1953.0,6037.0
4.0,2.0,1446.0,7773.0,474273.0,1960.0,6037.0
4.0,4.0,2720.0,9657.0,232398.0,1966.0,6037.0
4.0,3.0,3061.0,5613.0,546638.0,1998.0,6059.0
3.0,2.0,1308.0,6026.0,427000.0,1938.0,6037.0
5.0,3.0,1983.0,6000.0,83618.0,1965.0,6059.0
3.0,2.0,1364.0,8807.0,93786.0,1958.0,6037.0
3.0,3.0,2083.0,8131.0,297508.0,1983.0,6037.0
4.0,2.0,1353.0,5720.0,64198.0,1959.0,6037.0
4.0,2.0,1479.0,9575.0,66638.0,1951.0,6037.0
3.0,2.0,1258.0,8273.0,50067.0,1960.0,6037.0
3.0,2.0,1490.0,5001.0,154647.0,1962.0,6037.0
5.0,2.5,2537.0,5074.0,477161.0,1994.0,6059.0
3.0,1.0,1472.0,6378.0,597000.0,1929.0,6037.0
3.0,3.0,1372.0,1500.0,389613.0,1997.0,6059.0
4.0,3.0,3054.0,12783.0,313851.0,1994.0,6037.0
3.0,2.5,2011.0,14112.0,428320.0,1963.0,6059.0
3.0,2.5,2106.0,6000.0,124029.0,1977.0,6059.0
3.0,2.5,1693.0,7026.0,332310.0,1970.0,6111.0
2.0,2.0,1005.0,5063.0,406099.0,1949.0,6037.0
3.0,2.0,1908.0,6000.0,388288.0,1907.0,6037.0
4.0,2.5,2179.0,12350.0,461317.0,1986.0,6059.0
2.0,1.0,1374.0,8260.0,208044.0,1954.0,6037.0
4.0,3.0,2001.0,11937.0,607000.0,1965.0,6037.0
3.0,3.0,1860.0,5014.0,760057.0,1984.0,6037.0
3.0,2.0,1613.0,6051.0,75956.0,1954.0,6037.0
2.0,1.0,1080.0,5327.0,393501.0,1935.0,6037.0
3.0,2.5,2678.0,6834.0,894130.0,2002.0,6111.0
4.0,3.0,3208.0,7200.0,415381.0,1987.0,6059.0
3.0,2.0,1863.0,7449.0,95598.0,1955.0,6037.0
4.0,3.0,2810.0,5394.0,379010.0,1951.0,6037.0
3.0,2.0,1591.0,7483.0,712520.0,1936.0,6037.0
3.0,1.0,957.0,5112.0,270562.0,1938.0,6037.0
3.0,2.0,1628.0,5272.0,348019.0,1959.0,6037.0
4.0,2.0,1615.0,6300.0,70976.0,1971.0,6111.0
4.0,2.5,2559.0,5100.0,539094.0,2000.0,6059.0
3.0,1.0,1040.0,5102.0,78866.0,1952.0,6037.0
3.0,1.0,936.0,7055.0,340908.0,1952.0,6037.0
2.0,1.0,878.0,5198.0,525000.0,1951.0,6037.0
3.0,2.0,1280.0,5374.0,94262.0,1969.0,6037.0
3.0,1.5,1150.0,975.0,399447.0,1965.0,6059.0
3.0,2.0,1152.0,7125.0,203646.0,1957.0,6037.0
3.0,1.0,1827.0,6749.0,604614.0,1921.0,6037.0
3.0,2.0,1250.0,2705.0,131463.0,1948.0,6037.0
3.0,2.0,1546.0,6707.0,292200.0,1929.0,6037.0
3.0,1.0,1180.0,7200.0,425000.0,1956.0,6059.0
3.0,3.0,1951.0,13589.0,307000.0,1976.0,6037.0
3.0,2.0,2353.0,7200.0,321019.0,1964.0,6059.0
3.0,2.0,1800.0,19323.0,794940.0,1932.0,6111.0
2.0,1.0,1413.0,6494.0,350543.0,1922.0,6037.0
4.0,2.0,1281.0,6050.0,176717.0,1959.0,6059.0
3.0,2.0,1111.0,6747.0,103975.0,1971.0,6037.0
4.0,3.0,3026.0,7022.0,217532.0,1996.0,6037.0
3.0,2.5,2162.0,5301.0,816000.0,1998.0,6059.0
3.0,1.0,968.0,11390.0,244016.0,1960.0,6111.0
3.0,2.0,1320.0,6445.0,235710.0,1973.0,6037.0
3.0,2.0,1557.0,6600.0,397889.0,1956.0,6059.0
3.0,1.5,988.0,8176.0,276301.0,1957.0,6059.0
3.0,3.0,3155.0,12063.0,346075.0,1964.0,6037.0
3.0,2.0,2056.0,9690.0,128900.0,1951.0,6037.0
3.0,2.5,1786.0,3400.0,419005.0,1985.0,6059.0
4.0,2.0,1717.0,9669.0,73917.0,1954.0,6059.0
3.0,3.0,2136.0,7440.0,524153.0,1926.0,6037.0
2.0,1.0,1076.0,5400.0,149260.0,1911.0,6037.0
3.0,1.0,1207.0,6117.0,267255.0,1938.0,6059.0
2.0,2.0,1781.0,8950.0,73059.0,1953.0,6037.0
3.0,2.0,2236.0,8079.0,304577.0,1953.0,6037.0
3.0,1.0,1112.0,8999.0,329438.0,1953.0,6037.0
3.0,2.0,1565.0,7198.0,98754.0,1929.0,6037.0
4.0,3.0,1839.0,6200.0,302392.0,1962.0,6111.0
3.0,1.0,1451.0,6746.0,681000.0,1949.0,6037.0
4.0,2.0,1417.0,7507.0,135806.0,1965.0,6037.0
4.0,2.5,1943.0,2880.0,471344.0,2012.0,6111.0
4.0,2.0,1878.0,8052.0,497928.0,1933.0,6037.0
3.0,1.0,880.0,5676.0,47705.0,1951.0,6037.0
4.0,3.0,2613.0,8457.0,505051.0,1997.0,6037.0
3.0,1.5,1260.0,1510.0,332777.0,1965.0,6059.0
2.0,2.0,1085.0,3542.0,158380.0,1905.0,6037.0
3.0,2.0,1526.0,7004.0,98674.0,1986.0,6037.0
2.0,1.0,1014.0,5149.0,324674.0,1942.0,6037.0
3.0,2.0,1400.0,6214.0,318206.0,1951.0,6037.0
3.0,3.0,2507.0,8700.0,372367.0,1987.0,6059.0
3.0,2.0,2139.0,91911.0,522384.0,2002.0,6111.0
4.0,3.0,1962.0,7560.0,270147.0,1960.0,6037.0
3.0,3.0,2081.0,7539.0,265000.0,1990.0,6037.0
3.0,1.0,2060.0,7414.0,732620.0,1923.0,6037.0
2.0,1.0,1138.0,6032.0,376564.0,1954.0,6059.0
3.0,2.0,1623.0,5346.0,388218.0,1968.0,6037.0
4.0,3.0,2640.0,7330.0,367476.0,1985.0,6111.0
